Date,MktRF,SMB,HML,RF,rawdate,,
11/19/2015,-0.13,-0.25,-0.15,0,20151119,,
11/20/2015,0.35,0.44,-0.4,0,20151120,,
11/23/2015,-0.01,0.66,-0.34,0,20151123,,
11/24/2015,0.21,0.69,0.24,0,20151124,,
11/25/2015,0.09,0.87,-0.55,0,20151125,,
11/27/2015,0.09,0.22,-0.29,0,20151127,,
11/30/2015,-0.47,0.13,0.69,0,20151130,,
12/1/2015,0.97,-0.66,0.26,0,20151201,,
12/2/2015,-1.01,0.25,-0.69,0,20151202,,
12/3/2015,-1.5,-0.22,0.41,0,20151203,,
12/4/2015,1.87,-1.04,-0.49,0,20151204,,
12/7/2015,-0.84,-0.86,-0.67,0,20151207,,
12/8/2015,-0.59,0.49,-1.22,0,20151208,,
12/9/2015,-0.83,-0.33,0.4,0,20151209,,
12/10/2015,0.3,0.1,-0.23,0,20151210,,
12/11/2015,-2.03,-0.21,-0.04,0,20151211,,
12/14/2015,0.29,-1.04,-0.18,0,20151214,,
12/15/2015,1.1,0.03,0.82,0,20151215,,
12/16/2015,1.47,0.02,-0.65,0,20151216,,
12/17/2015,-1.46,0.38,-0.34,0,20151217,,
12/18/2015,-1.7,0.76,-0.38,0,20151218,,
12/21/2015,0.74,-0.18,-0.08,0,20151221,,
12/22/2015,0.89,-0.05,0.52,0,20151222,,
12/23/2015,1.3,0.13,0.57,0,20151223,,
12/24/2015,-0.11,0.3,-0.03,0,20151224,,
12/28/2015,-0.28,-0.48,-0.37,0,20151228,,
12/29/2015,1.05,0.09,-0.3,0,20151229,,
12/30/2015,-0.74,-0.17,-0.13,0,20151230,,
12/31/2015,-0.92,-0.24,0.24,0,20151231,,
1/4/2016,-1.59,-0.84,0.53,0,20160104,,
1/5/2016,0.12,-0.22,0.02,0,20160105,,
1/6/2016,-1.35,-0.12,-0.01,0,20160106,,
1/7/2016,-2.44,-0.28,0.08,0,20160107,,
1/8/2016,-1.11,-0.48,-0.03,0,20160108,,
1/11/2016,-0.06,-0.64,0.34,0,20160111,,
1/12/2016,0.72,-0.4,-0.8,0,20160112,,
1/13/2016,-2.67,-0.7,0.79,0,20160113,,
1/14/2016,1.65,-0.01,-0.39,0,20160114,,
1/15/2016,-2.14,0.42,-0.21,0,20160115,,
1/19/2016,-0.2,-1.34,-0.08,0,20160119,,
1/20/2016,-0.94,1.86,-1.24,0,20160120,,
1/21/2016,0.45,-0.5,0.01,0,20160121,,
1/22/2016,2.08,0.22,-0.21,0,20160122,,
1/25/2016,-1.71,-0.36,-0.97,0,20160125,,
1/26/2016,1.52,0.38,1.17,0,20160126,,
1/27/2016,-1.11,-0.55,1.68,0,20160127,,
1/28/2016,0.49,-0.48,1.22,0,20160128,,
1/29/2016,2.57,0.46,0.37,0,20160129,,
2/1/2016,-0.04,-0.2,-0.98,0.001,20160201,,
2/2/2016,-2,-0.02,-0.37,0.001,20160202,,
2/3/2016,0.46,-0.31,0.45,0.001,20160203,,
2/4/2016,0.27,0.2,0.33,0.001,20160204,,
2/5/2016,-2.06,-1.1,1.73,0.001,20160205,,
2/8/2016,-1.51,-0.03,0.92,0.001,20160208,,
2/9/2016,-0.09,-0.47,-0.31,0.001,20160209,,
2/10/2016,0.01,-0.05,-0.55,0.001,20160210,,
2/11/2016,-1.17,0.51,-1.49,0.001,20160211,,
2/12/2016,1.98,-0.55,1.08,0.001,20160212,,
2/16/2016,1.78,0.55,-0.53,0.001,20160216,,
2/17/2016,1.75,-0.06,-0.63,0.001,20160217,,
2/18/2016,-0.51,0.02,0.21,0.001,20160218,,
2/19/2016,0.06,0.43,-0.61,0.001,20160219,,
2/22/2016,1.43,-0.27,0.25,0.001,20160222,,
2/23/2016,-1.22,0.48,-0.54,0.001,20160223,,
2/24/2016,0.53,0.68,-0.3,0.001,20160224,,
2/25/2016,1.1,-0.42,0.21,0.001,20160225,,
2/26/2016,-0.01,0.8,0.31,0.001,20160226,,
2/29/2016,-0.69,0.66,0.23,0.001,20160229,,
3/1/2016,2.34,-0.64,0.33,0.001,20160301,,
3/2/2016,0.54,0.49,0.7,0.001,20160302,,
3/3/2016,0.51,0.44,0.65,0.001,20160303,,
3/4/2016,0.37,0.28,0.27,0.001,20160304,,
3/7/2016,0.21,1.21,0.52,0.001,20160307,,
3/8/2016,-1.27,-1.13,-0.5,0.001,20160308,,
3/9/2016,0.5,0.03,0.38,0.001,20160309,,
3/10/2016,-0.11,-0.82,0.63,0.001,20160310,,
3/11/2016,1.69,0.26,0.22,0.001,20160311,,
3/14/2016,-0.12,-0.06,-0.91,0.001,20160314,,
3/15/2016,-0.36,-1.43,0.65,0.001,20160315,,
3/16/2016,0.63,0.1,-0.07,0.001,20160316,,
3/17/2016,0.72,0.83,0.57,0.001,20160317,,
3/18/2016,0.54,0.33,-0.17,0.001,20160318,,
3/21/2016,0.1,-0.2,-0.31,0.001,20160321,,
3/22/2016,-0.05,-0.01,-0.45,0.001,20160322,,
3/23/2016,-0.86,-1.16,-0.12,0.001,20160323,,
3/24/2016,0,0.46,-0.06,0.001,20160324,,
3/28/2016,0.04,-0.03,0.15,0.001,20160328,,
3/29/2016,1.07,1.78,-1.19,0.001,20160329,,
3/30/2016,0.41,-0.29,0.18,0.001,20160330,,
3/31/2016,-0.11,0.45,-0.48,0.001,20160331,,
4/1/2016,0.64,-0.25,-0.62,0,20160401,,
4/4/2016,-0.41,-0.24,-0.76,0,20160404,,
4/5/2016,-0.94,-0.08,-0.36,0,20160405,,
4/6/2016,1.14,0.17,-0.79,0,20160406,,
4/7/2016,-1.23,-0.04,-0.37,0,20160407,,
4/8/2016,0.29,0.01,0.67,0,20160408,,
4/11/2016,-0.28,-0.11,0.94,0,20160411,,
4/12/2016,0.99,-0.07,0.87,0,20160412,,
4/13/2016,1.23,0.83,0.37,0,20160413,,
4/14/2016,0.03,-0.27,0.17,0,20160414,,
4/15/2016,-0.04,0.34,-0.33,0,20160415,,
4/18/2016,0.65,0.09,-0.19,0,20160418,,
4/19/2016,0.29,-0.36,1.47,0,20160419,,
4/20/2016,0.15,-0.11,0.56,0,20160420,,
4/21/2016,-0.47,0.11,-0.58,0,20160421,,
4/22/2016,0.12,0.81,0.54,0,20160422,,
4/25/2016,-0.24,-0.57,-0.19,0,20160425,,
4/26/2016,0.29,0.65,0.78,0,20160426,,
4/27/2016,0.21,0.09,0.67,0,20160427,,
4/28/2016,-0.96,-0.15,0.04,0,20160428,,
4/29/2016,-0.5,-0.14,0.39,0,20160429,,
5/2/2016,0.79,-0.01,-0.38,0.001,20160502,,
5/3/2016,-1.05,-0.65,-0.47,0.001,20160503,,
5/4/2016,-0.66,-0.15,0.04,0.001,20160504,,
5/5/2016,-0.08,-0.51,0.06,0.001,20160505,,
5/6/2016,0.38,0.05,0.26,0.001,20160506,,
5/9/2016,0.05,0.38,-1.48,0.001,20160509,,
5/10/2016,1.26,-0.41,0.5,0.001,20160510,,
5/11/2016,-0.89,-0.36,0.78,0.001,20160511,,
5/12/2016,-0.11,-0.6,0.13,0.001,20160512,,
5/13/2016,-0.82,0.38,-0.66,0.001,20160513,,
5/16/2016,0.99,0.28,-0.26,0.001,20160516,,
5/17/2016,-0.95,-0.78,0.62,0.001,20160517,,
5/18/2016,0.1,0.09,0.88,0.001,20160518,,
5/19/2016,-0.33,-0.32,-0.3,0.001,20160519,,
5/20/2016,0.75,0.9,-0.27,0.001,20160520,,
5/23/2016,-0.18,0.26,-0.34,0.001,20160523,,
5/24/2016,1.43,0.69,-0.33,0.001,20160524,,
5/25/2016,0.72,-0.22,0.57,0.001,20160525,,
5/26/2016,-0.04,-0.08,-0.52,0.001,20160526,,
5/27/2016,0.49,0.33,-0.2,0.001,20160527,,
5/31/2016,-0.01,0.5,-0.36,0.001,20160531,,
6/1/2016,0.2,0.65,-0.23,0.001,20160601,,
6/2/2016,0.35,0.31,-0.58,0.001,20160602,,
6/3/2016,-0.38,-0.14,-0.12,0.001,20160603,,
6/6/2016,0.6,0.67,0.34,0.001,20160606,,
6/7/2016,0.12,0.19,0.1,0.001,20160607,,
6/8/2016,0.37,0.44,-0.08,0.001,20160608,,
6/9/2016,-0.27,-0.39,-0.24,0.001,20160609,,
6/10/2016,-1.05,-0.34,-0.18,0.001,20160610,,
6/13/2016,-0.84,-0.36,0.1,0.001,20160613,,
6/14/2016,-0.19,0.27,-0.71,0.001,20160614,,
6/15/2016,-0.11,0.25,-0.04,0.001,20160615,,
6/16/2016,0.24,-0.34,-0.4,0.001,20160616,,
6/17/2016,-0.3,-0.1,0.92,0.001,20160617,,
6/20/2016,0.71,0.61,0,0.001,20160620,,
6/21/2016,0.21,-0.63,0.51,0.001,20160621,,
6/22/2016,-0.2,-0.32,0.1,0.001,20160622,,
6/23/2016,1.45,0.49,0.45,0.001,20160623,,
6/24/2016,-3.7,0.17,-1.18,0.001,20160624,,
6/27/2016,-2.07,-0.94,-0.71,0.001,20160627,,
6/28/2016,1.76,-0.4,0.18,0.001,20160628,,
6/29/2016,1.8,0.27,-0.07,0.001,20160629,,
6/30/2016,1.42,0.34,0.44,0.001,20160630,,
7/1/2016,0.24,0.54,-0.41,0.001,20160701,,
7/5/2016,-0.85,-0.61,-1.37,0.001,20160705,,
7/6/2016,0.62,0.17,-0.14,0.001,20160706,,
7/7/2016,0.02,0.34,-0.17,0.001,20160707,,
7/8/2016,1.6,0.89,0.33,0.001,20160708,,
7/11/2016,0.43,0.6,0.26,0.001,20160711,,
7/12/2016,0.75,0.61,0.99,0.001,20160712,,
7/13/2016,-0.05,-0.52,0.49,0.001,20160713,,
7/14/2016,0.51,-0.46,0.45,0.001,20160714,,
7/15/2016,-0.05,0.3,0,0.001,20160715,,
7/18/2016,0.25,-0.03,-0.12,0.001,20160718,,
7/19/2016,-0.22,-0.63,0.06,0.001,20160719,,
7/20/2016,0.48,0.45,-0.89,0.001,20160720,,
7/21/2016,-0.38,-0.05,-0.01,0.001,20160721,,
7/22/2016,0.48,0.25,-0.14,0.001,20160722,,
7/25/2016,-0.27,-0.03,-0.23,0.001,20160725,,
7/26/2016,0.13,0.57,0.53,0.001,20160726,,
7/27/2016,-0.14,0.58,-0.44,0.001,20160727,,
7/28/2016,0.18,-0.42,-0.34,0.001,20160728,,
7/29/2016,0.17,-0.02,0.03,0.001,20160729,,
8/1/2016,-0.16,0.18,-0.86,0.001,20160801,,
8/2/2016,-0.7,-0.58,0.17,0.001,20160802,,
8/3/2016,0.45,0.46,0.83,0.001,20160803,,
8/4/2016,0.05,0.09,-0.36,0.001,20160804,,
8/5/2016,0.93,0.42,0.89,0.001,20160805,,
8/8/2016,-0.06,0.01,0.54,0.001,20160808,,
8/9/2016,0.05,-0.02,-0.3,0.001,20160809,,
8/10/2016,-0.29,-0.44,-0.15,0.001,20160810,,
8/11/2016,0.54,0.15,0.03,0.001,20160811,,
8/12/2016,-0.06,0.08,-0.16,0.001,20160812,,
8/15/2016,0.39,0.73,0.4,0.001,20160815,,
8/16/2016,-0.57,-0.26,0.61,0.001,20160816,,
8/17/2016,0.12,-0.55,0.24,0.001,20160817,,
8/18/2016,0.32,0.46,0.35,0.001,20160818,,
8/19/2016,-0.11,0.12,-0.15,0.001,20160819,,
8/22/2016,-0.02,0.25,-0.41,0.001,20160822,,
8/23/2016,0.27,0.56,-0.02,0.001,20160823,,
8/24/2016,-0.56,-0.47,0.38,0.001,20160824,,
8/25/2016,-0.08,0.19,0.47,0.001,20160825,,
8/26/2016,-0.15,0.14,-0.1,0.001,20160826,,
8/29/2016,0.53,-0.07,0.34,0.001,20160829,,
8/30/2016,-0.14,0.1,0.31,0.001,20160830,,
8/31/2016,-0.24,-0.38,0.13,0.001,20160831,,
9/1/2016,0.03,0.12,-0.49,0.001,20160901,,
9/2/2016,0.53,0.39,0.36,0.001,20160902,,
9/6/2016,0.26,0.08,-0.52,0.001,20160906,,
9/7/2016,0.09,0.61,0.05,0.001,20160907,,
9/8/2016,-0.18,-0.03,0.58,0.001,20160908,,
9/9/2016,-2.47,-0.56,0.38,0.001,20160909,,
9/12/2016,1.44,0,-0.46,0.001,20160912,,
9/13/2016,-1.48,-0.25,-0.46,0.001,20160913,,
9/14/2016,-0.08,0.12,-0.8,0.001,20160914,,
9/15/2016,1.07,0.3,-0.33,0.001,20160915,,
9/16/2016,-0.36,0.34,-0.45,0.001,20160916,,
9/19/2016,0.05,0.4,0.16,0.001,20160919,,
9/20/2016,-0.02,-0.22,-0.44,0.001,20160920,,
9/21/2016,1.12,0.14,0.33,0.001,20160921,,
9/22/2016,0.7,0.85,-0.06,0.001,20160922,,
9/23/2016,-0.6,-0.1,-0.18,0.001,20160923,,
9/26/2016,-0.88,-0.21,-0.34,0.001,20160926,,
9/27/2016,0.64,-0.08,-0.51,0.001,20160927,,
9/28/2016,0.56,0.22,1.09,0.001,20160928,,
9/29/2016,-0.98,-0.41,0.54,0.001,20160929,,
9/30/2016,0.88,0.37,0.36,0.001,20160930,,
10/3/2016,-0.26,-0.03,-0.15,0.001,20161003,,
10/4/2016,-0.46,0.03,0.11,0.001,20161004,,
10/5/2016,0.58,0.27,0.79,0.001,20161005,,
10/6/2016,-0.06,-0.26,0.33,0.001,20161006,,
10/7/2016,-0.38,-0.51,0.19,0.001,20161007,,
10/10/2016,0.52,0.57,0,0.001,20161010,,
10/11/2016,-1.3,-0.6,0.47,0.001,20161011,,
10/12/2016,0.06,-0.23,0.36,0.001,20161012,,
10/13/2016,-0.42,-0.67,-0.64,0.001,20161013,,
10/14/2016,0.01,-0.37,0.55,0.001,20161014,,
10/17/2016,-0.29,-0.05,0.13,0.001,20161017,,
10/18/2016,0.6,-0.17,0.04,0.001,20161018,,
10/19/2016,0.25,0.04,0.91,0.001,20161019,,
10/20/2016,-0.16,-0.02,-0.13,0.001,20161020,,
10/21/2016,0.02,-0.14,-0.31,0.001,20161021,,
10/24/2016,0.54,0.05,-0.18,0.001,20161024,,
10/25/2016,-0.46,-0.59,0.23,0.001,20161025,,
10/26/2016,-0.23,-0.85,0.73,0.001,20161026,,
10/27/2016,-0.33,-0.95,0.57,0.001,20161027,,
10/28/2016,-0.29,-0.1,0.1,0.001,20161028,,
10/31/2016,0.02,0.02,0.11,0.001,20161031,,
11/1/2016,-0.68,-0.36,0.18,0.001,20161101,,
11/2/2016,-0.73,-0.66,0.36,0.001,20161102,,
11/3/2016,-0.4,-0.46,1,0.001,20161103,,
11/4/2016,-0.12,0.85,-0.47,0.001,20161104,,
11/7/2016,2.23,0.19,-0.17,0.001,20161107,,
11/8/2016,0.4,-0.08,-0.21,0.001,20161108,,
11/9/2016,1.46,1.82,1.01,0.001,20161109,,
11/10/2016,0.32,1.11,1.82,0.001,20161110,,
11/11/2016,0.18,2.5,-0.02,0.001,20161111,,
11/14/2016,0.21,0.57,1.41,0.001,20161114,,
11/15/2016,0.8,-0.55,0.12,0.001,20161115,,
11/16/2016,-0.12,0.3,-0.56,0.001,20161116,,
11/17/2016,0.56,0.13,-0.15,0.001,20161117,,
11/18/2016,-0.16,0.56,0.37,0.001,20161118,,
11/21/2016,0.77,-0.26,0.08,0.001,20161121,,
11/22/2016,0.31,0.55,0.55,0.001,20161122,,
11/23/2016,0.16,0.51,0.14,0.001,20161123,,
11/25/2016,0.4,-0.08,-0.26,0.001,20161125,,
11/28/2016,-0.64,-0.75,0.08,0.001,20161128,,
11/29/2016,0.11,-0.36,-0.05,0.001,20161129,,
11/30/2016,-0.25,-0.4,2.25,0.001,20161130,,
12/1/2016,-0.36,-0.67,2.03,0.001,20161201,,
12/2/2016,0,0.05,-0.32,0.001,20161202,,
12/5/2016,0.75,1.08,0.28,0.001,20161205,,
12/6/2016,0.48,0.63,0.22,0.001,20161206,,
12/7/2016,1.26,-0.62,0.52,0.001,20161207,,
12/8/2016,0.36,1.15,0.59,0.001,20161208,,
12/9/2016,0.46,-0.27,0.13,0.001,20161209,,
12/12/2016,-0.3,-0.93,-0.12,0.001,20161212,,
12/13/2016,0.6,-0.51,-0.29,0.001,20161213,,
12/14/2016,-0.82,-0.36,-0.28,0.001,20161214,,
12/15/2016,0.46,0.38,0.28,0.001,20161215,,
12/16/2016,-0.22,0.06,-0.43,0.001,20161216,,
12/19/2016,0.22,0.32,0.08,0.001,20161219,,
12/20/2016,0.44,0.42,0.64,0.001,20161220,,
12/21/2016,-0.24,-0.37,0.23,0.001,20161221,,
12/22/2016,-0.3,-0.75,0.26,0.001,20161222,,
12/23/2016,0.19,0.56,-0.5,0.001,20161223,,
12/27/2016,0.27,0.21,0.12,0.001,20161227,,
12/28/2016,-0.87,-0.27,0.09,0.001,20161228,,
12/29/2016,-0.04,0.14,-0.32,0.001,20161229,,
12/30/2016,-0.52,-0.11,0.22,0.001,20161230,,
1/3/2017,0.83,-0.12,0.09,0.002,20170103,,
1/4/2017,0.79,0.95,-0.15,0.002,20170104,,
1/5/2017,-0.21,-0.86,-0.79,0.002,20170105,,
1/6/2017,0.29,-0.63,-0.31,0.002,20170106,,
1/9/2017,-0.37,-0.27,-1.05,0.002,20170109,,
1/10/2017,0.16,0.97,0.55,0.002,20170110,,
1/11/2017,0.31,-0.31,0.52,0.002,20170111,,
1/12/2017,-0.3,-0.57,-0.86,0.002,20170112,,
1/13/2017,0.29,0.64,-0.1,0.002,20170113,,
1/17/2017,-0.49,-0.85,-0.59,0.002,20170117,,
1/18/2017,0.24,0.17,0.23,0.002,20170118,,
1/19/2017,-0.38,-0.5,0,0.002,20170119,,
1/20/2017,0.33,0.06,0.18,0.002,20170120,,
1/23/2017,-0.29,-0.04,-0.31,0.002,20170123,,
1/24/2017,0.83,0.69,0.8,0.002,20170124,,
1/25/2017,0.84,0.14,0.37,0.002,20170125,,
1/26/2017,-0.1,-0.62,0.39,0.002,20170126,,
1/27/2017,-0.12,0.01,-0.67,0.002,20170127,,
1/30/2017,-0.68,-0.72,-0.44,0.002,20170130,,
1/31/2017,0,0.9,-0.57,0.002,20170131,,
2/1/2017,0.04,-0.06,0.04,0.002,20170201,,
2/2/2017,-0.02,-0.26,-0.31,0.002,20170202,,
2/3/2017,0.82,0.54,0.65,0.002,20170203,,
2/6/2017,-0.27,-0.57,-0.19,0.002,20170206,,
2/7/2017,-0.01,-0.3,-0.5,0.002,20170207,,
2/8/2017,0.06,-0.23,-0.56,0.002,20170208,,
2/9/2017,0.72,0.71,0.02,0.002,20170209,,
2/10/2017,0.38,0.39,0.13,0.002,20170210,,
2/13/2017,0.49,-0.32,0.34,0.002,20170213,,
2/14/2017,0.45,-0.24,0.34,0.002,20170214,,
2/15/2017,0.54,0.18,-0.44,0.002,20170215,,
2/16/2017,-0.16,-0.22,-0.04,0.002,20170216,,
2/17/2017,0.2,0,-0.56,0.002,20170217,,
2/21/2017,0.6,-0.03,0.13,0.002,20170221,,
2/22/2017,-0.15,-0.38,0.1,0.002,20170222,,
2/23/2017,-0.11,-0.67,0.28,0.002,20170223,,
2/24/2017,0.15,0.05,-0.95,0.002,20170224,,
2/27/2017,0.22,0.81,-0.34,0.002,20170227,,
2/28/2017,-0.42,-1.37,0.17,0.002,20170228,,
3/1/2017,1.47,0.42,0.73,0.001,20170301,,
3/2/2017,-0.7,-0.52,-0.89,0.001,20170302,,
3/3/2017,0.09,-0.22,0.13,0.001,20170303,,
3/6/2017,-0.38,-0.36,-0.07,0.001,20170306,,
3/7/2017,-0.36,-0.3,-0.06,0.001,20170307,,
3/8/2017,-0.19,-0.11,-0.83,0.001,20170308,,
3/9/2017,0.04,-0.46,-0.26,0.001,20170309,,
3/10/2017,0.34,0.07,-0.49,0.001,20170310,,
3/13/2017,0.13,0.32,-0.04,0.001,20170313,,
3/14/2017,-0.36,-0.23,0,0.001,20170314,,
3/15/2017,0.86,0.74,-0.42,0.001,20170315,,
3/16/2017,-0.06,0.44,0.25,0.001,20170316,,
3/17/2017,-0.08,0.62,-0.27,0.001,20170317,,
3/20/2017,-0.25,-0.07,-0.73,0.001,20170320,,
3/21/2017,-1.48,-1.32,-0.68,0.001,20170321,,
3/22/2017,0.16,-0.3,-0.55,0.001,20170322,,
3/23/2017,-0.03,0.69,0.47,0.001,20170323,,
3/24/2017,-0.05,0.13,-0.23,0.001,20170324,,
3/27/2017,-0.05,0.56,-0.5,0.001,20170327,,
3/28/2017,0.72,-0.16,0.72,0.001,20170328,,
3/29/2017,0.18,0.39,-0.05,0.001,20170329,,
3/30/2017,0.36,0.32,0.93,0.001,20170330,,
3/31/2017,-0.16,0.58,-0.32,0.001,20170331,,
4/3/2017,-0.28,-1.09,-0.12,0.003,20170403,,
4/4/2017,0.05,-0.23,0.33,0.003,20170404,,
4/5/2017,-0.44,-0.79,-0.32,0.003,20170405,,
4/6/2017,0.32,0.68,0.48,0.003,20170406,,
4/7/2017,-0.08,0.13,-0.26,0.003,20170407,,
4/10/2017,0.08,0.11,0.08,0.003,20170410,,
4/11/2017,-0.05,0.8,0.21,0.003,20170411,,
4/12/2017,-0.49,-0.83,-0.53,0.003,20170412,,
4/13/2017,-0.75,-0.23,-0.78,0.003,20170413,,
4/17/2017,0.89,0.23,0.21,0.003,20170417,,
4/18/2017,-0.25,0.35,-0.17,0.003,20170418,,
4/19/2017,-0.08,0.59,-0.42,0.003,20170419,,
4/20/2017,0.83,0.51,0.27,0.003,20170420,,
4/21/2017,-0.28,0.11,-0.14,0.003,20170421,,
4/24/2017,1.18,0.17,0.49,0.003,20170424,,
4/25/2017,0.66,0.36,-0.04,0.003,20170425,,
4/26/2017,0.04,0.71,0.3,0.003,20170426,,
4/27/2017,0.05,-0.14,-0.95,0.003,20170427,,
4/28/2017,-0.3,-0.68,-0.59,0.003,20170428,,
5/1/2017,0.21,0.26,-0.12,0.003,20170501,,
5/2/2017,0.03,-0.46,-0.2,0.003,20170502,,
5/3/2017,-0.19,-0.54,0.2,0.003,20170503,,
5/4/2017,0.02,-0.07,-0.32,0.003,20170504,,
5/5/2017,0.46,0.06,0.04,0.003,20170505,,
5/8/2017,-0.04,-0.25,0.28,0.003,20170508,,
5/9/2017,-0.05,0.5,-0.8,0.003,20170509,,
5/10/2017,0.21,0.19,0.03,0.003,20170510,,
5/11/2017,-0.26,-0.36,-0.15,0.003,20170511,,
5/12/2017,-0.18,-0.29,-0.6,0.003,20170512,,
5/15/2017,0.53,0.26,0.2,0.003,20170515,,
5/16/2017,-0.03,0.15,-0.09,0.003,20170516,,
5/17/2017,-1.97,-0.87,-0.53,0.003,20170517,,
5/18/2017,0.4,0.04,-0.4,0.003,20170518,,
5/19/2017,0.7,-0.38,0.39,0.003,20170519,,
5/22/2017,0.56,0.28,-0.28,0.003,20170522,,
5/23/2017,0.18,-0.1,0.6,0.003,20170523,,
5/24/2017,0.24,-0.15,-0.48,0.003,20170524,,
5/25/2017,0.42,-0.28,-0.76,0.003,20170525,,
5/26/2017,0.06,-0.02,0.09,0.003,20170526,,
5/30/2017,-0.19,-0.5,-0.32,0.003,20170530,,
5/31/2017,-0.02,0.03,-0.57,0.003,20170531,,
6/1/2017,0.95,1,0.04,0.003,20170601,,
6/2/2017,0.35,0.54,-0.81,0.003,20170602,,
6/5/2017,-0.17,-0.46,-0.02,0.003,20170605,,
6/6/2017,-0.28,0.1,-0.04,0.003,20170606,,
6/7/2017,0.15,-0.18,-0.04,0.003,20170607,,
6/8/2017,0.18,1.14,0.93,0.003,20170608,,
6/9/2017,-0.12,0.02,2.42,0.003,20170609,,
6/12/2017,-0.11,-0.26,0.34,0.003,20170612,,
6/13/2017,0.55,0.09,-0.13,0.003,20170613,,
6/14/2017,-0.17,-0.48,-0.52,0.003,20170614,,
6/15/2017,-0.3,-0.24,-0.11,0.003,20170615,,
6/16/2017,-0.03,-0.21,-0.12,0.003,20170616,,
6/19/2017,0.86,0.1,-0.76,0.003,20170619,,
6/20/2017,-0.73,-0.39,-0.5,0.003,20170620,,
6/21/2017,-0.07,-0.05,-1.7,0.003,20170621,,
6/22/2017,0.02,0.52,-0.39,0.003,20170622,,
6/23/2017,0.24,0.83,-0.48,0.003,20170623,,
6/26/2017,0.04,-0.06,0.7,0.003,20170626,,
6/27/2017,-0.85,-0.4,1.33,0.003,20170627,,
6/28/2017,1.02,0.74,0.21,0.003,20170628,,
6/29/2017,-0.83,-0.11,1.37,0.003,20170629,,
6/30/2017,0.14,-0.09,-0.27,0.003,20170630,,
7/3/2017,0.24,0.35,1.2,0.004,20170703,,
7/5/2017,0.12,-0.69,-0.58,0.004,20170705,,
7/6/2017,-0.95,-0.51,0.12,0.004,20170706,,
7/7/2017,0.7,0.42,-0.41,0.004,20170707,,
7/10/2017,0.05,-0.44,-0.09,0.004,20170710,,
7/11/2017,0,0.38,-0.55,0.004,20170711,,
7/12/2017,0.72,0.12,-0.54,0.004,20170712,,
7/13/2017,0.17,-0.08,0.38,0.004,20170713,,
7/14/2017,0.42,-0.12,-0.52,0.004,20170714,,
7/17/2017,0,0.22,0.1,0.004,20170717,,
7/18/2017,0.04,-0.3,-0.32,0.004,20170718,,
7/19/2017,0.59,0.52,0.03,0.004,20170719,,
7/20/2017,-0.01,0.05,-0.03,0.004,20170720,,
7/21/2017,-0.08,-0.42,-0.23,0.004,20170721,,
7/24/2017,-0.03,0.11,-0.19,0.004,20170724,,
7/25/2017,0.38,0.35,0.95,0.004,20170725,,
7/26/2017,-0.06,-0.34,-0.72,0.004,20170726,,
7/27/2017,-0.14,-0.62,0.42,0.004,20170727,,
7/28/2017,-0.17,-0.04,0.25,0.004,20170728,,
7/31/2017,-0.11,-0.35,0.47,0.004,20170731,,
8/1/2017,0.24,-0.21,0.12,0.004,20170801,,
8/2/2017,-0.08,-1.16,0.12,0.004,20170802,,
8/3/2017,-0.21,-0.33,-0.32,0.004,20170803,,
8/4/2017,0.25,0.31,0.36,0.004,20170804,,
8/7/2017,0.16,-0.09,-0.59,0.004,20170807,,
8/8/2017,-0.24,-0.08,0.23,0.004,20170808,,
8/9/2017,-0.14,-0.76,-0.11,0.004,20170809,,
8/10/2017,-1.49,-0.3,0.24,0.004,20170810,,
8/11/2017,0.2,0.24,-0.88,0.004,20170811,,
8/14/2017,1.03,0.26,0.07,0.004,20170814,,
8/15/2017,-0.11,-0.85,-0.04,0.004,20170815,,
8/16/2017,0.18,-0.14,-0.44,0.004,20170816,,
8/17/2017,-1.59,-0.15,-0.15,0.004,20170817,,
8/18/2017,-0.15,0.14,0.21,0.004,20170818,,
8/21/2017,0.06,-0.25,-0.23,0.004,20170821,,
8/22/2017,1.07,-0.02,-0.24,0.004,20170822,,
8/23/2017,-0.32,0.1,0.41,0.004,20170823,,
8/24/2017,-0.14,0.6,0.19,0.004,20170824,,
8/25/2017,0.18,0.13,0.57,0.004,20170825,,
8/28/2017,0.08,0.35,-0.74,0.004,20170828,,
8/29/2017,0.1,0.14,-0.38,0.004,20170829,,
8/30/2017,0.53,0,-0.29,0.004,20170830,,
8/31/2017,0.62,0.49,-0.44,0.004,20170831,,
9/1/2017,0.27,0.41,0.4,0.005,20170901,,
9/5/2017,-0.81,0.11,-0.96,0.005,20170905,,
9/6/2017,0.28,-0.03,0.13,0.005,20170906,,
9/7/2017,-0.07,0.15,-0.91,0.005,20170907,,
9/8/2017,-0.16,0.03,0.37,0.005,20170908,,
9/11/2017,1.08,-0.12,0.65,0.005,20170911,,
9/12/2017,0.44,0.24,0.72,0.005,20170912,,
9/13/2017,0.11,0.31,0.35,0.005,20170913,,
9/14/2017,-0.12,-0.04,-0.08,0.005,20170914,,
9/15/2017,0.19,0.27,0.13,0.005,20170915,,
9/18/2017,0.24,0.38,0.2,0.005,20170918,,
9/19/2017,0.15,-0.3,0.38,0.005,20170919,,
9/20/2017,0.16,0.23,0.51,0.005,20170920,,
9/21/2017,-0.28,0.11,0.34,0.005,20170921,,
9/22/2017,0.12,0.43,0.13,0.005,20170922,,
